Station ID,Station Name,Province,Reported Station,Max Temp (°C),Date
41630,FAISALABAD,Punjab,FAISALABAD,39,2025-04-15
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,36,2025-04-15
41562,BANNU,KPK,BANNU,38,2025-04-15
41780,KARACHI,Sindh,KARACHI,36,2025-04-15
41764,HYDERABAD,Sindh,HYDERABAD,45,2025-04-15
41710,NOKKUNDI,Balochistan,NOKKUNDI,43,2025-04-15
41724,SUKKUR,Sindh,SUKKUR,44,2025-04-15
43543,Shopian,Kashmir,Shopian,28,2025-04-15
41574,RAWALAKOT,Kashmir,RAWALAKOT,27,2025-04-15
41786,MITHI,Sindh,MITHI,44,2025-04-15
41508,DIR,KPK,DIR,32,2025-04-15
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,45,2025-04-15
41634,CHAKWAL,Punjab,CHAKWAL,37,2025-04-15
41696,KALAT,Balochistan,KALAT,30,2025-04-15
43534,Jammu,Kashmir,Jammu,36,2025-04-15
41505,HUNZA,GB,HUNZA,28,2025-04-15
41506,CHITRAL,KPK,CHITRAL,32,2025-04-15
43544,Baramulla,Kashmir,Baramulla,27,2025-04-15
41517,SKARDU,GB,SKARDU,25,2025-04-15
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,34,2025-04-15
41652,D G KHAN,Punjab,D G KHAN,40,2025-04-15
41697,SIBBI,Balochistan,SIBBI,46,2025-04-15
41624,D-I-KHAN,KPK,D-I-KHAN,42,2025-04-15
41756,JIWANI,Balochistan,JIWANI,32,2025-04-15
41749,NAWABSHAH,Sindh,NAWABSHAH,46,2025-04-15
41535,Abbotabad,KPK,Abbotabad,31,2025-04-15
41573,MURREE,Punjab,MURREE,24,2025-04-15
43542,Anantnag,Kashmir,Anantnag,28,2025-04-15
41757,GWADAR,Balochistan,GWADAR,33,2025-04-15
41783,THATTA,Sindh,THATTA,37,2025-04-15
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,2025-04-15
41516,GILGIT,GB,GILGIT,33,2025-04-15
41598,JHELUM,Punjab,JHELUM,38,2025-04-15
41567,Attock,Punjab,Attock,40,2025-04-15
43541,Pulwama,Kashmir,Pulwama,27,2025-04-15
41593,SARGODHA,Punjab,SARGODHA,40,2025-04-15
41680,SAHIWAL,Punjab,SAHIWAL,40,2025-04-15
41660,QUETTA,Balochistan,QUETTA,34,2025-04-15
43535,Leh,Kashmir,Leh,18,2025-04-15
41700,BAHAWALPUR,Punjab,BAHAWALPUR,42,2025-04-15
41738,TURBAT,Balochistan,TURBAT,41,2025-04-15
43536,Srinagar,Kashmir,Srinagar,29,2025-04-15
41525,MALAM JABBA,KPK,MALAM JABBA,23,2025-04-15
41520,ASTORE,GB,ASTORE,25,2025-04-15
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,37,2025-04-15
41571,RAWALPINDI,Punjab,RAWALPINDI,35,2025-04-15
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,38,2025-04-15
41640,LAHORE,Punjab,LAHORE,38,2025-04-15
41675,MULTAN,Punjab,MULTAN,40,2025-04-15
41573,MURREE,Punjab,MURREE,23,2025-04-14
41764,HYDERABAD,Sindh,HYDERABAD,43,2025-04-14
41675,MULTAN,Punjab,MULTAN,39,2025-04-14
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,36,2025-04-14
41756,JIWANI,Balochistan,JIWANI,32,2025-04-14
41697,SIBBI,Balochistan,SIBBI,43,2025-04-14
41571,RAWALPINDI,Punjab,RAWALPINDI,33,2025-04-14
41517,SKARDU,GB,SKARDU,23,2025-04-14
43541,Pulwama,Kashmir,Pulwama,16,2025-04-14
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,2025-04-14
41783,THATTA,Sindh,THATTA,38,2025-04-14
41598,JHELUM,Punjab,JHELUM,36,2025-04-14
41593,SARGODHA,Punjab,SARGODHA,39,2025-04-14
43542,Anantnag,Kashmir,Anantnag,16,2025-04-14
43535,Leh,Kashmir,Leh,17,2025-04-14
41724,SUKKUR,Sindh,SUKKUR,44,2025-04-14
41738,TURBAT,Balochistan,TURBAT,41,2025-04-14
41520,ASTORE,GB,ASTORE,23,2025-04-14
41508,DIR,KPK,DIR,29,2025-04-14
41630,FAISALABAD,Punjab,FAISALABAD,37,2025-04-14
43544,Baramulla,Kashmir,Baramulla,15,2025-04-14
41660,QUETTA,Balochistan,QUETTA,35,2025-04-14
41696,KALAT,Balochistan,KALAT,29,2025-04-14
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,36,2025-04-14
41525,MALAM JABBA,KPK,MALAM JABBA,21,2025-04-14
41634,CHAKWAL,Punjab,CHAKWAL,35,2025-04-14
41624,D-I-KHAN,KPK,D-I-KHAN,38,2025-04-14
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,34,2025-04-14
41780,KARACHI,Sindh,KARACHI,36,2025-04-14
41652,D G KHAN,Punjab,D G KHAN,38,2025-04-14
41567,Attock,Punjab,Attock,37,2025-04-14
41710,NOKKUNDI,Balochistan,NOKKUNDI,42,2025-04-14
41786,MITHI,Sindh,MITHI,43,2025-04-14
41535,Abbotabad,KPK,Abbotabad,29,2025-04-14
41516,GILGIT,GB,GILGIT,31,2025-04-14
43543,Shopian,Kashmir,Shopian,15,2025-04-14
41680,SAHIWAL,Punjab,SAHIWAL,38,2025-04-14
41700,BAHAWALPUR,Punjab,BAHAWALPUR,40,2025-04-14
43536,Srinagar,Kashmir,Srinagar,27,2025-04-14
41757,GWADAR,Balochistan,GWADAR,35,2025-04-14
41562,BANNU,KPK,BANNU,36,2025-04-14
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,2025-04-14
41505,HUNZA,GB,HUNZA,14,2025-04-14
41574,RAWALAKOT,Kashmir,RAWALAKOT,24,2025-04-14
41743,DADU,Sindh,DADU,46,2025-04-14
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,32,2025-04-14
43534,Jammu,Kashmir,Jammu,34,2025-04-14
41506,CHITRAL,KPK,CHITRAL,32,2025-04-14
41749,NAWABSHAH,Sindh,NAWABSHAH,45,2025-04-14
41640,LAHORE,Punjab,LAHORE,36,2025-04-14
41652,D G KHAN,Punjab,D G KHAN,38,2025-04-13
41562,BANNU,KPK,BANNU,36,2025-04-13
41780,KARACHI,Sindh,KARACHI,36,2025-04-13
41749,NAWABSHAH,Sindh,NAWABSHAH,45,2025-04-13
41525,MALAM JABBA,KPK,MALAM JABBA,21,2025-04-13
41783,THATTA,Sindh,THATTA,38,2025-04-13
41624,D-I-KHAN,KPK,D-I-KHAN,38,2025-04-13
41743,DADU,Sindh,DADU,46,2025-04-13
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,36,2025-04-13
41700,BAHAWALPUR,Punjab,BAHAWALPUR,40,2025-04-13
41786,MITHI,Sindh,MITHI,43,2025-04-13
41696,KALAT,Balochistan,KALAT,29,2025-04-13
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,2025-04-13
41567,Attock,Punjab,Attock,37,2025-04-13
41505,HUNZA,GB,HUNZA,14,2025-04-13
41593,SARGODHA,Punjab,SARGODHA,39,2025-04-13
41508,DIR,KPK,DIR,29,2025-04-13
41598,JHELUM,Punjab,JHELUM,36,2025-04-13
41756,JIWANI,Balochistan,JIWANI,32,2025-04-13
41710,NOKKUNDI,Balochistan,NOKKUNDI,42,2025-04-13
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,34,2025-04-13
41517,SKARDU,GB,SKARDU,23,2025-04-13
41535,Abbotabad,KPK,Abbotabad,29,2025-04-13
41757,GWADAR,Balochistan,GWADAR,35,2025-04-13
41675,MULTAN,Punjab,MULTAN,39,2025-04-13
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,2025-04-13
41571,RAWALPINDI,Punjab,RAWALPINDI,33,2025-04-13
41738,TURBAT,Balochistan,TURBAT,41,2025-04-13
41516,GILGIT,GB,GILGIT,31,2025-04-13
41630,FAISALABAD,Punjab,FAISALABAD,37,2025-04-13
41506,CHITRAL,KPK,CHITRAL,32,2025-04-13
41697,SIBBI,Balochistan,SIBBI,43,2025-04-13
41574,RAWALAKOT,Kashmir,RAWALAKOT,24,2025-04-13
41573,MURREE,Punjab,MURREE,23,2025-04-13
41724,SUKKUR,Sindh,SUKKUR,44,2025-04-13
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,36,2025-04-13
41764,HYDERABAD,Sindh,HYDERABAD,43,2025-04-13
41660,QUETTA,Balochistan,QUETTA,35,2025-04-13
41634,CHAKWAL,Punjab,CHAKWAL,35,2025-04-13
41640,LAHORE,Punjab,LAHORE,36,2025-04-13
41520,ASTORE,GB,ASTORE,23,2025-04-13
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,32,2025-04-13
41680,SAHIWAL,Punjab,SAHIWAL,38,2025-04-13
41640,LAHORE,Punjab,LAHORE,31,2025-04-12
41756,JIWANI,Balochistan,JIWANI,35,2025-04-12
43535,Leh,Kashmir,Leh,13,2025-04-12
41749,NAWABSHAH,Sindh,NAWABSHAH,44,2025-04-12
41506,CHITRAL,KPK,CHITRAL,29,2025-04-12
41786,MITHI,Sindh,MITHI,41,2025-04-12
43536,Srinagar,Kashmir,Srinagar,16,2025-04-12
43544,Baramulla,Kashmir,Baramulla,16,2025-04-12
41517,SKARDU,GB,SKARDU,21,2025-04-12
41573,MURREE,Punjab,MURREE,20,2025-04-12
41525,MALAM JABBA,KPK,MALAM JABBA,14,2025-04-12
41783,THATTA,Sindh,THATTA,38,2025-04-12
41680,SAHIWAL,Punjab,SAHIWAL,34,2025-04-12
41700,BAHAWALPUR,Punjab,BAHAWALPUR,38,2025-04-12
41562,BANNU,KPK,BANNU,34,2025-04-12
41675,MULTAN,Punjab,MULTAN,37,2025-04-12
41780,KARACHI,Sindh,KARACHI,35,2025-04-12
41696,KALAT,Balochistan,KALAT,26,2025-04-12
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,30,2025-04-12
43542,Anantnag,Kashmir,Anantnag,16,2025-04-12
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,2025-04-12
41634,CHAKWAL,Punjab,CHAKWAL,29,2025-04-12
41710,NOKKUNDI,Balochistan,NOKKUNDI,40,2025-04-12
41598,JHELUM,Punjab,JHELUM,30,2025-04-12
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,30,2025-04-12
41757,GWADAR,Balochistan,GWADAR,35,2025-04-12
41764,HYDERABAD,Sindh,HYDERABAD,41,2025-04-12
41577,ISLAMABAD,Islamabad,ISLAMABAD,29,2025-04-12
43541,Pulwama,Kashmir,Pulwama,17,2025-04-12
41574,RAWALAKOT,Kashmir,RAWALAKOT,17,2025-04-12
41535,Abbotabad,KPK,Abbotabad,27,2025-04-12
41724,SUKKUR,Sindh,SUKKUR,41,2025-04-12
41520,ASTORE,GB,ASTORE,19,2025-04-12
41697,SIBBI,Balochistan,SIBBI,43,2025-04-12
41652,D G KHAN,Punjab,D G KHAN,37,2025-04-12
43534,Jammu,Kashmir,Jammu,30,2025-04-12
41660,QUETTA,Balochistan,QUETTA,31,2025-04-12
41571,RAWALPINDI,Punjab,RAWALPINDI,31,2025-04-12
41516,GILGIT,GB,GILGIT,27,2025-04-12
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,27,2025-04-12
41630,FAISALABAD,Punjab,FAISALABAD,32,2025-04-12
41743,DADU,Sindh,DADU,43,2025-04-12
41624,D-I-KHAN,KPK,D-I-KHAN,36,2025-04-12
41593,SARGODHA,Punjab,SARGODHA,29,2025-04-12
41505,HUNZA,GB,HUNZA,24,2025-04-12
43543,Shopian,Kashmir,Shopian,17,2025-04-12
41567,Attock,Punjab,Attock,34,2025-04-12
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,35,2025-04-12
41738,TURBAT,Balochistan,TURBAT,42,2025-04-12
41508,DIR,KPK,DIR,28,2025-04-12
41624,D-I-KHAN,KPK,D-I-KHAN,40,2025-04-11
41520,ASTORE,GB,ASTORE,13,2025-04-11
41757,GWADAR,Balochistan,GWADAR,34,2025-04-11
41738,TURBAT,Balochistan,TURBAT,41,2025-04-11
43542,Anantnag,Kashmir,Anantnag,20,2025-04-11
41783,THATTA,Sindh,THATTA,37,2025-04-11
41516,GILGIT,GB,GILGIT,21,2025-04-11
43543,Shopian,Kashmir,Shopian,19,2025-04-11
41786,MITHI,Sindh,MITHI,43,2025-04-11
41573,MURREE,Punjab,MURREE,23,2025-04-11
41517,SKARDU,GB,SKARDU,20,2025-04-11
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,2025-04-11
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,2025-04-11
41574,RAWALAKOT,Kashmir,RAWALAKOT,25,2025-04-11
41505,HUNZA,GB,HUNZA,16,2025-04-11
41743,DADU,Sindh,DADU,45,2025-04-11
41508,DIR,KPK,DIR,26,2025-04-11
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,29,2025-04-11
41525,MALAM JABBA,KPK,MALAM JABBA,18,2025-04-11
43544,Baramulla,Kashmir,Baramulla,20,2025-04-11
41630,FAISALABAD,Punjab,FAISALABAD,39,2025-04-11
41593,SARGODHA,Punjab,SARGODHA,39,2025-04-11
41571,RAWALPINDI,Punjab,RAWALPINDI,34,2025-04-11
41780,KARACHI,Sindh,KARACHI,35,2025-04-11
41567,Attock,Punjab,Attock,36,2025-04-11
41562,BANNU,KPK,BANNU,35,2025-04-11
41696,KALAT,Balochistan,KALAT,25,2025-04-11
41675,MULTAN,Punjab,MULTAN,40,2025-04-11
41506,CHITRAL,KPK,CHITRAL,28,2025-04-11
41724,SUKKUR,Sindh,SUKKUR,44,2025-04-11
43535,Leh,Kashmir,Leh,14,2025-04-11
43536,Srinagar,Kashmir,Srinagar,19,2025-04-11
41640,LAHORE,Punjab,LAHORE,38,2025-04-11
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,32,2025-04-11
41697,SIBBI,Balochistan,SIBBI,44,2025-04-11
41535,Abbotabad,KPK,Abbotabad,28,2025-04-11
41598,JHELUM,Punjab,JHELUM,38,2025-04-11
41756,JIWANI,Balochistan,JIWANI,32,2025-04-11
41634,CHAKWAL,Punjab,CHAKWAL,35,2025-04-11
41680,SAHIWAL,Punjab,SAHIWAL,41,2025-04-11
41700,BAHAWALPUR,Punjab,BAHAWALPUR,43,2025-04-11
43541,Pulwama,Kashmir,Pulwama,19,2025-04-11
41710,NOKKUNDI,Balochistan,NOKKUNDI,38,2025-04-11
41749,NAWABSHAH,Sindh,NAWABSHAH,45,2025-04-11
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,35,2025-04-11
43534,Jammu,Kashmir,Jammu,36,2025-04-11
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,2025-04-11
41764,HYDERABAD,Sindh,HYDERABAD,41,2025-04-11
41660,QUETTA,Balochistan,QUETTA,30,2025-04-11
41652,D G KHAN,Punjab,D G KHAN,41,2025-04-11
41516,GILGIT,GB,GILGIT,24,2025-04-10
41520,ASTORE,GB,ASTORE,19,2025-04-10
41783,THATTA,Sindh,THATTA,38,2025-04-10
41652,D G KHAN,Punjab,D G KHAN,40,2025-04-10
41562,BANNU,KPK,BANNU,36,2025-04-10
41680,SAHIWAL,Punjab,SAHIWAL,41,2025-04-10
41571,RAWALPINDI,Punjab,RAWALPINDI,34,2025-04-10
41640,LAHORE,Punjab,LAHORE,40,2025-04-10
43535,Leh,Kashmir,Leh,14,2025-04-10
41738,TURBAT,Balochistan,TURBAT,40,2025-04-10
41743,DADU,Sindh,DADU,41,2025-04-10
43534,Jammu,Kashmir,Jammu,37,2025-04-10
43536,Srinagar,Kashmir,Srinagar,19,2025-04-10
41630,FAISALABAD,Punjab,FAISALABAD,40,2025-04-10
41573,MURREE,Punjab,MURREE,23,2025-04-10
41756,JIWANI,Balochistan,JIWANI,35,2025-04-10
41697,SIBBI,Balochistan,SIBBI,43,2025-04-10
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,43,2025-04-10
41749,NAWABSHAH,Sindh,NAWABSHAH,44,2025-04-10
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,28,2025-04-10
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,27,2025-04-10
41634,CHAKWAL,Punjab,CHAKWAL,35,2025-04-10
41710,NOKKUNDI,Balochistan,NOKKUNDI,40,2025-04-10
41696,KALAT,Balochistan,KALAT,26,2025-04-10
41675,MULTAN,Punjab,MULTAN,41,2025-04-10
41567,Attock,Punjab,Attock,36,2025-04-10
41780,KARACHI,Sindh,KARACHI,36,2025-04-10
41535,Abbotabad,KPK,Abbotabad,26,2025-04-10
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,2025-04-10
41757,GWADAR,Balochistan,GWADAR,34,2025-04-10
41517,SKARDU,GB,SKARDU,21,2025-04-10
41525,MALAM JABBA,KPK,MALAM JABBA,19,2025-04-10
41508,DIR,KPK,DIR,25,2025-04-10
41598,JHELUM,Punjab,JHELUM,38,2025-04-10
41786,MITHI,Sindh,MITHI,44,2025-04-10
41700,BAHAWALPUR,Punjab,BAHAWALPUR,44,2025-04-10
41505,HUNZA,GB,HUNZA,41,2025-04-10
41764,HYDERABAD,Sindh,HYDERABAD,40,2025-04-10
43544,Baramulla,Kashmir,Baramulla,19,2025-04-10
41660,QUETTA,Balochistan,QUETTA,30,2025-04-10
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,35,2025-04-10
41506,CHITRAL,KPK,CHITRAL,29,2025-04-10
43542,Anantnag,Kashmir,Anantnag,21,2025-04-10
41593,SARGODHA,Punjab,SARGODHA,39,2025-04-10
41574,RAWALAKOT,Kashmir,RAWALAKOT,23,2025-04-10
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,28,2025-04-10
43543,Shopian,Kashmir,Shopian,21,2025-04-10
41624,D-I-KHAN,KPK,D-I-KHAN,38,2025-04-10
41724,SUKKUR,Sindh,SUKKUR,44,2025-04-10
43541,Pulwama,Kashmir,Pulwama,20,2025-04-10
41786,MITHI,Sindh,MITHI,45,2025-04-09
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,45,2025-04-09
41520,ASTORE,GB,ASTORE,19,2025-04-09
41598,JHELUM,Punjab,JHELUM,38,2025-04-09
43544,Baramulla,Kashmir,Baramulla,26,2025-04-09
41783,THATTA,Sindh,THATTA,40,2025-04-09
43534,Jammu,Kashmir,Jammu,37,2025-04-09
43543,Shopian,Kashmir,Shopian,24,2025-04-09
41700,BAHAWALPUR,Punjab,BAHAWALPUR,44,2025-04-09
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,2025-04-09
43535,Leh,Kashmir,Leh,16,2025-04-09
41624,D-I-KHAN,KPK,D-I-KHAN,40,2025-04-09
41724,SUKKUR,Sindh,SUKKUR,44,2025-04-09
41652,D G KHAN,Punjab,D G KHAN,41,2025-04-09
41630,FAISALABAD,Punjab,FAISALABAD,40,2025-04-09
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,36,2025-04-09
41508,DIR,KPK,DIR,28,2025-04-09
41756,JIWANI,Balochistan,JIWANI,34,2025-04-09
41593,SARGODHA,Punjab,SARGODHA,40,2025-04-09
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,33,2025-04-09
41640,LAHORE,Punjab,LAHORE,39,2025-04-09
41525,MALAM JABBA,KPK,MALAM JABBA,21,2025-04-09
41710,NOKKUNDI,Balochistan,NOKKUNDI,41,2025-04-09
41535,Abbotabad,KPK,Abbotabad,30,2025-04-09
41743,DADU,Sindh,DADU,47,2025-04-09
41697,SIBBI,Balochistan,SIBBI,46,2025-04-09
41696,KALAT,Balochistan,KALAT,29,2025-04-09
41749,NAWABSHAH,Sindh,NAWABSHAH,45,2025-04-09
43536,Srinagar,Kashmir,Srinagar,24,2025-04-09
41573,MURREE,Punjab,MURREE,24,2025-04-09
41757,GWADAR,Balochistan,GWADAR,35,2025-04-09
43542,Anantnag,Kashmir,Anantnag,25,2025-04-09
41780,KARACHI,Sindh,KARACHI,34,2025-04-09
43541,Pulwama,Kashmir,Pulwama,23,2025-04-09
41505,HUNZA,GB,HUNZA,19,2025-04-09
41764,HYDERABAD,Sindh,HYDERABAD,41,2025-04-09
41577,ISLAMABAD,Islamabad,ISLAMABAD,34,2025-04-09
41506,CHITRAL,KPK,CHITRAL,30,2025-04-09
41634,CHAKWAL,Punjab,CHAKWAL,37,2025-04-09
41738,TURBAT,Balochistan,TURBAT,42,2025-04-09
41517,SKARDU,GB,SKARDU,22,2025-04-09
41567,Attock,Punjab,Attock,39,2025-04-09
41680,SAHIWAL,Punjab,SAHIWAL,41,2025-04-09
41516,GILGIT,GB,GILGIT,27,2025-04-09
41660,QUETTA,Balochistan,QUETTA,34,2025-04-09
41562,BANNU,KPK,BANNU,37,2025-04-09
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,2025-04-09
41571,RAWALPINDI,Punjab,RAWALPINDI,34,2025-04-09
41675,MULTAN,Punjab,MULTAN,41,2025-04-09
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,32,2025-04-09
43544,Baramulla,Kashmir,Baramulla,27,2025-04-08
43543,Shopian,Kashmir,Shopian,26,2025-04-08
43541,Pulwama,Kashmir,Pulwama,26,2025-04-08
41660,QUETTA,Balochistan,QUETTA,33,2025-04-08
41786,MITHI,Sindh,MITHI,45,2025-04-08
41783,THATTA,Sindh,THATTA,38,2025-04-08
41700,BAHAWALPUR,Punjab,BAHAWALPUR,42,2025-04-08
43542,Anantnag,Kashmir,Anantnag,25,2025-04-08
41571,RAWALPINDI,Punjab,RAWALPINDI,35,2025-04-08
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,2025-04-08
41573,MURREE,Punjab,MURREE,26,2025-04-08
41749,NAWABSHAH,Sindh,NAWABSHAH,47,2025-04-08
41680,SAHIWAL,Punjab,SAHIWAL,40,2025-04-08
41567,Attock,Punjab,Attock,38,2025-04-08
41520,ASTORE,GB,ASTORE,22,2025-04-08
41697,SIBBI,Balochistan,SIBBI,47,2025-04-08
41562,BANNU,KPK,BANNU,37,2025-04-08
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,38,2025-04-08
41675,MULTAN,Punjab,MULTAN,41,2025-04-08
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,33,2025-04-08
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,47,2025-04-08
41517,SKARDU,GB,SKARDU,23,2025-04-08
41710,NOKKUNDI,Balochistan,NOKKUNDI,42,2025-04-08
41593,SARGODHA,Punjab,SARGODHA,40,2025-04-08
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,38,2025-04-08
41630,FAISALABAD,Punjab,FAISALABAD,39,2025-04-08
41506,CHITRAL,KPK,CHITRAL,31,2025-04-08
41508,DIR,KPK,DIR,32,2025-04-08
41738,TURBAT,Balochistan,TURBAT,44,2025-04-08
41640,LAHORE,Punjab,LAHORE,39,2025-04-08
41525,MALAM JABBA,KPK,MALAM JABBA,23,2025-04-08
41516,GILGIT,GB,GILGIT,31,2025-04-08
41743,DADU,Sindh,DADU,47,2025-04-08
41634,CHAKWAL,Punjab,CHAKWAL,38,2025-04-08
41505,HUNZA,GB,HUNZA,26,2025-04-08
41577,ISLAMABAD,Islamabad,ISLAMABAD,36,2025-04-08
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,36,2025-04-08
41652,D G KHAN,Punjab,D G KHAN,42,2025-04-08
41756,JIWANI,Balochistan,JIWANI,33,2025-04-08
41696,KALAT,Balochistan,KALAT,30,2025-04-08
41757,GWADAR,Balochistan,GWADAR,36,2025-04-08
41764,HYDERABAD,Sindh,HYDERABAD,44,2025-04-08
41535,Abbotabad,KPK,Abbotabad,32,2025-04-08
43534,Jammu,Kashmir,Jammu,36,2025-04-08
41598,JHELUM,Punjab,JHELUM,38,2025-04-08
41780,KARACHI,Sindh,KARACHI,36,2025-04-08
43536,Srinagar,Kashmir,Srinagar,28,2025-04-08
41624,D-I-KHAN,KPK,D-I-KHAN,40,2025-04-08
41724,SUKKUR,Sindh,SUKKUR,45,2025-04-08
43535,Leh,Kashmir,Leh,17,2025-04-08
41660,QUETTA,Balochistan,QUETTA,33,2025-04-07
41506,CHITRAL,KPK,CHITRAL,31,2025-04-07
41675,MULTAN,Punjab,MULTAN,41,2025-04-07
41517,SKARDU,GB,SKARDU,23,2025-04-07
41680,SAHIWAL,Punjab,SAHIWAL,40,2025-04-07
41516,GILGIT,GB,GILGIT,31,2025-04-07
41764,HYDERABAD,Sindh,HYDERABAD,44,2025-04-07
41567,Attock,Punjab,Attock,0,2025-04-07
41520,ASTORE,GB,ASTORE,22,2025-04-07
43535,Leh,Kashmir,Leh,14,2025-04-07
41634,CHAKWAL,Punjab,CHAKWAL,38,2025-04-07
41640,LAHORE,Punjab,LAHORE,39,2025-04-07
41780,KARACHI,Sindh,KARACHI,36,2025-04-07
43536,Srinagar,Kashmir,Srinagar,26,2025-04-07
41757,GWADAR,Balochistan,GWADAR,36,2025-04-07
41756,JIWANI,Balochistan,JIWANI,33,2025-04-07
41696,KALAT,Balochistan,KALAT,30,2025-04-07
41573,MURREE,Punjab,MURREE,26,2025-04-07
41724,SUKKUR,Sindh,SUKKUR,45,2025-04-07
43542,Anantnag,Kashmir,Anantnag,26,2025-04-07
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,38,2025-04-07
41562,BANNU,KPK,BANNU,37,2025-04-07
41505,HUNZA,GB,HUNZA,26,2025-04-07
41571,RAWALPINDI,Punjab,RAWALPINDI,35,2025-04-07
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,2025-04-07
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,36,2025-04-07
41783,THATTA,Sindh,THATTA,38,2025-04-07
41630,FAISALABAD,Punjab,FAISALABAD,39,2025-04-07
41697,SIBBI,Balochistan,SIBBI,47,2025-04-07
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,38,2025-04-07
41593,SARGODHA,Punjab,SARGODHA,40,2025-04-07
41525,MALAM JABBA,KPK,MALAM JABBA,23,2025-04-07
43543,Shopian,Kashmir,Shopian,26,2025-04-07
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,33,2025-04-07
41738,TURBAT,Balochistan,TURBAT,44,2025-04-07
41508,DIR,KPK,DIR,32,2025-04-07
41743,DADU,Sindh,DADU,47,2025-04-07
41749,NAWABSHAH,Sindh,NAWABSHAH,47,2025-04-07
41710,NOKKUNDI,Balochistan,NOKKUNDI,42,2025-04-07
43534,Jammu,Kashmir,Jammu,35,2025-04-07
41700,BAHAWALPUR,Punjab,BAHAWALPUR,42,2025-04-07
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,47,2025-04-07
43544,Baramulla,Kashmir,Baramulla,27,2025-04-07
41624,D-I-KHAN,KPK,D-I-KHAN,40,2025-04-07
41577,ISLAMABAD,Islamabad,ISLAMABAD,36,2025-04-07
41652,D G KHAN,Punjab,D G KHAN,42,2025-04-07
41786,MITHI,Sindh,MITHI,45,2025-04-07
43541,Pulwama,Kashmir,Pulwama,25,2025-04-07
41535,Abbotabad,KPK,Abbotabad,32,2025-04-07
41598,JHELUM,Punjab,JHELUM,38,2025-04-07
41506,CHITRAL,KPK,CHITRAL,26,2025-04-06
41757,GWADAR,Balochistan,GWADAR,38,2025-04-06
41710,NOKKUNDI,Balochistan,NOKKUNDI,42,2025-04-06
41598,JHELUM,Punjab,JHELUM,39,2025-04-06
41516,GILGIT,GB,GILGIT,31,2025-04-06
43544,Baramulla,Kashmir,Baramulla,22,2025-04-06
